Tweet_number,rawContent,timestamp,ID,replyCount,retweetCount,likeCount
165,"So, I’m guessing the media is totally going to ignore the fact that no one still knows Predator trump’s actual medical history because he hides it and pays to fake every aspect of it. Oh okay.",2018-12-30 22:32:01+00:00,1.08E+18,87,581,2124
166,"If you’re proposin’ buildin’ a wall to keep white Trump racists out of America, we’d all be for that.

https://t.co/6nKw0SOS4g",2018-12-30 22:28:04+00:00,1.08E+18,84,309,1580
167,Who pens Profiles in Cowardice: The Trump Years?,2018-12-30 22:15:29+00:00,1.08E+18,316,356,2363
168,"Remember, as Trump tweets about the Obamas' home, that Michelle Obama wrote: ""What if someone with an unstable mind loaded a gun and drove to Washington? ... Trump, with his loud and reckless innuendos, was putting my family's safety at risk. And for this I'd never forgive him.""",2018-12-30 22:15:04+00:00,1.08E+18,175,4048,14808
169,"After watching this CNN video I’m ready for 2018 to be over! 

They did a segment on how Trump's use of ""witch hunt"" offends witches

Retweet and tell @CNN to go to Bed https://t.co/h6xDFxRVfz",2018-12-30 22:10:53+00:00,1.08E+18,1360,4282,11959
170,Lindsey Graham is in cahoots with Trump. This is all nothing but another PR stunt. A fake feud to distract from Trump’s failing administration. Graham is a pathetic embarrassment to America and he should resign.,2018-12-30 22:04:29+00:00,1.08E+18,308,2254,7364
171,"The Trump administration is holding our government hostage over demands for his immoral border wall. This week, when we assume the majority in the House, Democrats will move swiftly to reopen the government and get to work on a bold, progressive agenda for the American people. https://t.co/crsJXndX5n",2018-12-30 22:04:26+00:00,1.08E+18,241,694,2379
172,"Is Lindsey Graham part of Trump’s cabinet now?  Why is he always on tv speaking for Trump?  Or is he beholden for some reason, and that is why he uniquely seems willing to be Trump’s wingman for this garbage?",2018-12-30 22:02:10+00:00,1.08E+18,1019,2348,9978
173,"Dear Trump Voters: As 2018 comes to a close, here's an updated list of Trump's 30 biggest broken promises. Don't keep falling for his lies in the new year. https://t.co/QeMT5bDcN0",2018-12-30 21:43:07+00:00,1.08E+18,399,7157,11965
174,"Our world is running out of time horribly fast. From this perspective Brexit, Trump, Xi, Putin etc seem like small-time politicians in 79 AD Pompeii, with no one noticing that Vesuvius has already started cooking off. Will 2019 be the year we finally wake up? I wish I thought so.",2018-12-30 21:23:11+00:00,1.08E+18,230,2736,9157
175,Retired four-star Gen. Stanley McChrystal says President Trump is dishonest and immoral. https://t.co/qXJHvw8IWp,2018-12-30 21:10:08+00:00,1.08E+18,227,391,1181
176,"In 2019, I'm looking forward to:

- New DEM House Majority
- New House Speaker Pelosi
- The Mueller Report
- Watching trump flail desperately before resigning
- Watching Pence's crooked ass be indicted &amp; escorted from the WH
- President Pelosi

What are YOU looking forward to?",2018-12-30 21:08:33+00:00,1.08E+18,679,1775,7114
177,"Cover-up!? Special Counsel Mueller’s office DELETED texts of of corrupt FBI officials Lisa Page &amp; Peter Strzok– the two anti-@RealDonaldTrump, pro-Clinton FBI lovers who were running the Clinton's Trump-Russia spy op. @JudicialWatch sues: https://t.co/lnSyzyQxv5 … https://t.co/XxpN4qELyu",2018-12-30 20:52:34+00:00,1.08E+18,365,1621,3574
178,These polling results are not random. They all are a direct reaction to Americans’ revulsion of Trump and his Republican enablers.,2018-12-30 20:41:10+00:00,1.08E+18,228,411,2571
179,"I don't care if it's for a wall or that chain of steel slatted dildos now being promoted. Trump doesn't get a god damn penny for his wasteful, hateful wet dream. Kids are dying. Vets freezing in the cold. Infrastructure crumbling. And the GOP wants us to play nice? Fuck off.",2018-12-30 20:37:25+00:00,1.08E+18,162,1358,4444
180,"Sen. Lindsey Graham, who criticized President Trump's withdrawal of troops from the Middle East, says Trump today told him ""some things I didn't know that make me feel a lot better about where we're headed in Syria"" https://t.co/HBbvzirDfO",2018-12-30 20:32:19+00:00,1.08E+18,1606,1350,4144
181,Lindsay Graham’s “let’s be reasonable” talk about compromise on immigration ignores layers of morally bankrupt border separation policy &amp; forgetfulness about the deal struck before Christmas that Trump walked away from. None of this is the fault of Democrats.,2018-12-30 20:29:10+00:00,1.08E+18,272,2916,9504
182,"More lying for @realdonaldtrump.
Most Americans would rather hear the truth, for example from @gtconway3d.

Kellyanne Conway defends Donald Trump's comments blaming Democrats for child migrant deaths - CNNPolitics https://t.co/B3hJYZ1MEh",2018-12-30 20:27:49+00:00,1.08E+18,386,422,1342
183,"HAPPENING NOW: Sen. Lindsey Graham tells reporters after meeting with President Trump that the president ""is firm in his commitment to make sure we get money for border security"" https://t.co/hgGdZ1wteC",2018-12-30 20:27:17+00:00,1.08E+18,1231,477,2067
184,"I'm still trying to figure out whether Trump supporters are just idiots or if there are really that many truly evil, selfish, authoritarian people in this country.",2018-12-30 20:24:00+00:00,1.08E+18,1691,1547,7664
185,"Lindsey Graham outside WH just now after lunch w/Trump: ""We had a great lunch. We talked about Syria. He told me some things I didn’t know that made me feel a lot better about where we’re headed in Syria.""",2018-12-30 20:23:46+00:00,1.08E+18,1132,280,608
186,John Kelly paints yet another dim portrait of Trump https://t.co/u23WJ8JFnk,2018-12-30 20:22:34+00:00,1.08E+18,100,288,862
187,"Justice for Trump looks like indictment  leading to arrest, conviction and jail. Resignation and pardon—allowing him to spend the rest of his days blaming others, swearing he did nothing wrong and sowing further division—would extend our national nightmare.",2018-12-30 20:17:04+00:00,1.08E+18,233,1058,3377
188,"What do the Trump Organization, the Trump campaign, Trump University, the Trump inaugural committee, and the Trump Foundation all have in common?   Criminal and civil fraud investigations.  And, of course, Donald Trump.  #NoCoincidence",2018-12-30 20:11:57+00:00,1.08E+18,98,1836,4582
189,"What Trump is doing is ""irresponsible, not good leadership -- and we need to reopen the government now!"" -@DebDingell #TrumpShutdown https://t.co/pCa9Zj7ZHc",2018-12-30 20:10:21+00:00,1.08E+18,379,1859,6608
190,A big year-end Trump-Russia summary thread is coming. Stay tuned.,2018-12-30 20:09:37+00:00,1.08E+18,93,233,2002
191,"Retired Army Gen. Stanley McChrystal says if asked, he wouldn't join the Trump administration because ""it's important for me to work for people"" who are ""basically honest.""

@MarthaRaddatz: ""Is Trump immoral in your view?""

McChrystal: ""I think he is."" https://t.co/GLZ8jxN8F9 https://t.co/OO6Rh95I1k",2018-12-30 20:07:03+00:00,1.08E+18,1310,2945,7457
192,John Kelly Says Trump Isn't Up To The Job Of Being President https://t.co/Bbvwvlm9HC via @politicususa,2018-12-30 20:03:26+00:00,1.08E+18,275,458,783
193,"Didn’t Trump say Mexico was going to pay for the wall? 

No negotiating is necessary, he needs stop the government #shutdown and not hold the paychecks of federal employees hostage. 

This is on him, not anyone else!",2018-12-30 19:57:11+00:00,1.08E+18,173,250,1437
194,"Trump, on Feb 18th, the day I buried my daughter, you blamed her murder on the Russia investigation.  You were wrong and you politicized her murder.  You are again wrong and again politicizing the death of children.  You are undeserving of the Presidency.  Fix what you broke.",2018-12-30 19:54:09+00:00,1.08E+18,222,3438,13975
195,"trooper: license and registration, please
Giuliani: PUT UP OR SHUT UP, OFFICER, YOU'VE GOT NOTHING
trooper: sir, I clocked you on on radar going 85
Giuliani: THERE'S NOTHING IN THE TRUNK
trooper: sir?
Giuliani: THAT HOOKER IN THE TRUNK WAS DEAD WHEN TRUMP FOUND HER",2018-12-30 19:43:25+00:00,1.08E+18,147,1701,8372
196,"With unemployment at an all-time low, hearing that Sarah Sanders is having trouble finding a new job is sweet Karma music to my ears. 

It's ALMOST as good as the idea of trump &amp; his crooked minions unable to find work outside of prison.

ALMOST. https://t.co/FL9XqWDbjT",2018-12-30 19:39:17+00:00,1.08E+18,768,1123,3688
197,"Two things I wish to see disappear in 2019:

▪Trump
▪The Freedom Caucus

Yours?",2018-12-30 19:35:58+00:00,1.08E+18,1449,1204,7783
198,A year of unprecedented deception: Trump averaged 15 false claims a day in 2018 https://t.co/NtgkwgC9xC,2018-12-30 19:31:42+00:00,1.08E+18,462,1446,2254
199,NEW ---&gt; A year of unprecedented deception: Trump averaged 15 false claims a day in 2018 https://t.co/hJ827WmZKh,2018-12-30 19:24:40+00:00,1.08E+18,176,1014,1841
200,"John Kelly, according to @maggieNYT’s reporting, “frequently told people that Mr. Trump was not up to role of president.” Which people? He certainly never told us. https://t.co/KuUdQwHMpr",2018-12-30 19:20:26+00:00,1.08E+18,124,549,1912
201,"A year of unprecedented deception: Trump averaged 15 false claims a day in 2018, @GlennKesslerWP reports https://t.co/dBte0Csc4A",2018-12-30 19:09:28+00:00,1.08E+18,323,1380,2724
202,"#HowardDean, who is a physician, says that #Trump is mentally incapacitated and has been for some time.  Pray for indictments.",2018-12-30 19:02:42+00:00,1.08E+18,1009,3446,20738
203,"China's soybean imports from the U.S. plunged to zero in November, marking the first time since Trump's trade war started that China, the world's largest soybean buyer, has imported no U.S. supplies. https://t.co/6a5GAN3ftn",2018-12-30 19:00:00+00:00,1.08E+18,87,476,645
204,How dare President Trump hurt American workers during the holidays and ignore climate change? Where is his compassion for people and the planet?,2018-12-30 18:58:17+00:00,1.08E+18,1926,2602,19199
205,Retired four-star Gen. Stanley McChrystal says President Trump is dishonest and immoral. https://t.co/5HM9Pq3VJE,2018-12-30 18:58:06+00:00,1.08E+18,388,896,2840
206,"Since there’s no money in the budget for a border wall,

I’m calling for Trump to take it out of Congress’ pension fund.

You know, like they did with social security.
 
Who’s with me on this?",2018-12-30 18:54:29+00:00,1.08E+18,492,2082,5005
207,"Make no mistake, this is not in response to genuine concern for human life. This is @sajidjavid imitating Donald Trump's ""migrant caravan"" manufactured emergency to whip up fear before the Brexit vote. Desperate and cynical.",2018-12-30 18:50:46+00:00,1.08E+18,482,3557,9497
208,"We should ban prescription drug ads. There’s still time to act on climate change if we are bold. Tech companies will not voluntarily behave, and need to be overseen by the FTC. Trump is still suing to gut your healthcare. The Emoluments Clause is not getting enough attention.",2018-12-30 18:45:49+00:00,1.08E+18,143,2101,9806
209,Who would have thought that the best thing to ever happen to Richard Nixon’s reputation would be Donald Trump,2018-12-30 18:43:31+00:00,1.08E+18,134,798,4030
210,Could not be more disappointed in some of our brothers and sisters. Nearly 60% of veterans support trump’s border wall in an AP poll. What in the hell is wrong with them?  The wall is a joke. It is sad that so many are distracted by trump’s racial rhetoric,2018-12-30 18:36:02+00:00,1.08E+18,470,919,3369
211,"Trump wants to build a wall that will keep undocumented workers out of every place in the United States, except for his golf clubs, where he wants to put them to work for him.",2018-12-30 18:35:29+00:00,1.08E+18,151,1806,4886
212,Retired four-star Gen. Stanley McChrystal says President Trump is dishonest and immoral. https://t.co/9uv2EEyYzB,2018-12-30 18:18:04+00:00,1.08E+18,576,2286,6106
213,"John Kelly, who is leaving the White House imminently, occasionally told others that the less time Trump spent in the Oval the better, and that the president did not really understand how the government worked. https://t.co/WxhX7hqJib",2018-12-30 18:09:12+00:00,1.08E+18,428,1624,3849
214,"Mr. Kelly ""frequently told people that Mr. Trump was not up to the role of president, according to two former administration officials."" https://t.co/KThZXRdd2w",2018-12-30 17:56:35+00:00,1.08E+18,2007,4904,12944
215,"Once people leave the Trump White House, they often confirm reporting the White House vigorously sought to dispute at the time.",2018-12-30 17:48:35+00:00,1.08E+18,123,1411,5208
216,The nude selfie is Lindsey Graham and Donald Trump recreating the Ghost pottery scene.,2018-12-30 17:42:10+00:00,1.08E+18,996,788,7279
217,This explains all the “Trump is literally Hitler” comparisons.,2018-12-30 17:36:31+00:00,1.08E+18,474,3593,14176
218,"“I’m proud to shut down the government . . . I will be the one to shut it down. I'm not going to blame you for it.” - Trump, 19 days ago",2018-12-30 17:32:36+00:00,1.08E+18,226,3384,9966
219,"For Republicans in Congress, it’s time to return to reality-based politics. That means not accepting or repeating Trump’s lies, not smearing the special counsel, not fanning hysteria about the border  or reflexively defending Trump’s conduct https://t.co/H1S3F9xqgN",2018-12-30 17:31:44+00:00,1.08E+18,161,571,1675
220,Former U.S. commander calls Trump dishonest and immoral https://t.co/G0FmDkkySj,2018-12-30 17:30:05+00:00,1.08E+18,200,767,1787
221,"By using the term ""conspiracy to hack,"" Rudy is trying to move the goalposts to say Trump and his campaign are only guilty if they worked with Russian on the hacking itself as opposed to distributing the stolen information to benefit his campaign.",2018-12-30 17:29:46+00:00,1.08E+18,69,605,2580
222,"Trump Just LIED Blamed Chuck Schumer for the shutdown

FACT: HERE'S A VIDEO OF Trump Saying to Chuck Schumer I will be the one to shut it down. I'm not going to blame you for it.

Why does Trump LIE LIKE THIS? https://t.co/i97fbBBVGR",2018-12-30 17:28:59+00:00,1.08E+18,226,1385,2041
223,Lindsey Graham said Democrats want Trump to lose more than they want America to win? This is the same GOP who wouldn’t cast a single vote for #Obamacare... Now they expect US to support a fuckin wall? They’ve already shown they don’t support what’s best for the American people...,2018-12-30 17:28:37+00:00,1.08E+18,215,1335,3886
224,"This shutdown isn’t enough for Trump. His pay freeze for civil servants is going into effect—while hundreds of thousands of them are furloughed or working without pay. I’m pushing for a 1.9% COLA on the appropriations bill, and I won’t stop until we get it done.",2018-12-30 17:20:52+00:00,1.08E+18,114,282,874
225,"Like many people, I’m encouraged by @AOC’s optimism and energy, but I think she should firm up her credentials as a serious Democrat by offering Trump money for his border wall or by sponsoring a bill to deregulate predatory banks. You know, real Democrat stuff.",2018-12-30 17:18:15+00:00,1.08E+18,338,723,8555
226,A top US general just went on TV and called Trump immoral and dishonest https://t.co/QxThFx2jEI,2018-12-30 17:03:10+00:00,1.08E+18,129,1334,3223
227,"What Trump said then:

Mexico will pay for the wall. I promise.
I am proud to shut down the government for border security.
I will be the one to shut it down.

What he says now:

Taxpayers must pay for the wall.
The Democrats own the shutdown.

Promise made. Promises broken.",2018-12-30 17:02:34+00:00,1.08E+18,3918,18357,59285
228,"Trump signed an executive order Friday eliminating a 2.1% pay raise for federal workers due to take effect in January, writing in August that ""federal agency budgets cannot sustain such increases."" https://t.co/pbnUJRDV3s",2018-12-30 17:00:01+00:00,1.08E+18,447,1380,1208
229,"I don't recall the AP professing confusion about Benghazi, a made up scandal that literally went nowhere. Meanwhile, Trump's campaign chairman, deputy campaign chairman, national security adviser, personal lawyer, and several others have all been convicted of felonies.",2018-12-30 16:50:32+00:00,1.08E+18,127,1301,4006
230,"John Kelly talked to ⁦@mollymotoole⁩ for TWO HOURS, in which he:
- Admitted there won’t be a wall
- Perpetuated notion of Trump as erratic and offered few complimentary words
- Blamed Sessions for family separations https://t.co/pSAvfGaQhJ",2018-12-30 16:41:44+00:00,1.08E+18,387,1783,3866
231,"Trump, Putin and the rise of China mean the international order is changing. The EU must too. There is strength and power in unity. #IamEuropean https://t.co/R8uBAte25M",2018-12-30 16:35:15+00:00,1.08E+18,129,305,945
232,"@realDonaldTrump I'm a veteran. My father earned the Purple Heart in WWII. No Trump has ever served their country. Cowards. A 5X draft dodger. You couldn't lead a troop of boyscouts. U may have fooled some veterans who've been brainwashed by conservative radio and Fox News, but U are a weak punk.",2018-12-30 16:30:33+00:00,1.08E+18,221,887,3588
233,".@RudyGiuliani - I challenge you and @realDonaldTrump to either put up or shut up. Stop dodging the deposition in Stormy’s case and agree to allow me to question Trump under oath. I’ll limit it to 2 hours. If he’s been honest with America, what could possibly go wrong?",2018-12-30 16:24:36+00:00,1.08E+18,1051,2891,13391
234,"This week Giuliani subtly changed Trump's defense to simply this: he didn't ""conspire to hack"" with the Kremlin. That's a crime no one anywhere has accused him of.

The implication of Trump's legal retreat is that we will find he did virtually *everything else* he's suspected of.",2018-12-30 16:17:47+00:00,1.08E+18,194,2330,8542
235,Trump approval among veterans almost 20 points higher than among serving military. No secret why: age. 37% of veterans over 65; almost 80% over age 45 https://t.co/FLwT78ZS4R,2018-12-30 16:14:45+00:00,1.08E+18,164,392,1198
236,"Reminder: The investigation led by Robert Mueller has resulted in the indictments or guilty pleas of 33 people and three Russian companies, including five former Trump advisors and 26 Russian nationals.",2018-12-30 16:13:51+00:00,1.08E+18,197,2557,6681
237,"AP editor @SallyBuzbee: The Trump-Russia probes have ""gone on so long that it's difficult to be able to assess what in this investigation is truly very serious and what is not as serious. So that is one thing that journalists struggle with a little bit...""",2018-12-30 16:13:43+00:00,1.08E+18,3156,397,1411
238,.@SenatorTester on President Trump’s tariffs: “If this continues we’ll see more farmers go broke and we’ll see rural America be further diminished.” https://t.co/n2EtOSwIYU,2018-12-30 16:07:56+00:00,1.08E+18,161,460,882
239,"Retired Gen. McChrystal says he wouldn't work for ""immoral"" Trump https://t.co/fwKayBA6ha",2018-12-30 16:06:56+00:00,1.08E+18,137,454,1505
240,"Over 20 people at the airport have now told me they love my shirt! 

Here's the new game: Wear your Trump shirts everywhere, then pull out your phones &amp; film democrats when they go berserk. 

It's time we take back control. 
#SundayMorning",2018-12-30 15:59:59+00:00,1.08E+18,140,1190,3460
241,Losing to the Putin-Trump ticket does not necessarily make @HillaryClinton a bad candidate.,2018-12-30 15:58:50+00:00,1.08E+18,177,247,1276
242,"Cute how John Kelly has begun the self-preservation process of claiming to have prevented Trump from being even worse (as his excuse for selling his soul for a White House job).  Next is Kellyanne, right?  (see: ""George Conway"")  #PRforEvil",2018-12-30 15:52:46+00:00,1.08E+18,77,362,1317
243,"So Trump is shutting down the government over a wall that will never be built, and that he isn’t even trying to build. Got it.",2018-12-30 15:48:56+00:00,1.08E+18,116,1418,4648
244,"John Kelly made news with “To be honest, it’s not a wall,” but I was struck more by what is absent here. An apology to @RepWilson for his lies about her. Accountability for his role in Trump’s immigration crusade. Recanting his Confederate apologism. Alas. https://t.co/aXTOqxLI9C",2018-12-30 15:46:08+00:00,1.08E+18,274,2213,7929
245,"I think about this regularly: Paul Ryan said his favorite band is Rage Against the Machine, and RATM was like fuck off, we hate you.

Right now, Tr*mpers are tweeting at Patton Oswalt to stop making fun of Trump and not “alienate” his audience. 

The lack of self awareness...",2018-12-30 15:42:02+00:00,1.08E+18,115,596,8851
246,"Ret. Gen. Stanley McChrystal says, if asked, he wouldn't join the Trump admin because ""it's important for me to work for people"" who are ""basically honest.""

Raddatz: ""Is Trump immoral in your view?""

McChrystal: ""I think he is."" Via ABC. https://t.co/anIei19mcQ",2018-12-30 15:30:34+00:00,1.08E+18,221,3668,9796
247,"I feel like an ass. Remember when President Obama cried over the Sandy Hook shootings. So many conservatives were saying he was phony because he wanted gun control, 2 migrant children died, and they cheer Trump's response. It's hard to get over all of this.",2018-12-30 15:27:42+00:00,1.08E+18,186,648,3078
248,"A year ago Trump had John Kelly, H. R. McMaster and Gary Cohn with him in the White House, and Jim Mattis and (even) Jeff Sessions in key Cabinet positions. All have been replaced by lesser lights unwilling or unable to stand up to Trump.
Welcome to 2019! https://t.co/2XEMPFqGOF",2018-12-30 15:21:14+00:00,1.08E+18,233,377,1120
249,"The biggest villian of 2018?

Mitch McConnell

Trump is a close second, of course. But Trump is a rabid dog. You expect him to bite.

McConnell knows better. He just doesn't give a shit. He's all about the exercise of pure power. And that's evil.

#FuckYouMitch @senatemajldr",2018-12-30 15:18:24+00:00,1.08E+18,141,1043,2618
250,"John Kelly: ""To be honest, it's not a wall. The president still says wall—oftentimes frankly he'll say barrier or fencing, now he's tended toward steel slats. But we left a solid concrete wall early on.""

Did you hear that Trump supporters? Your dear cult leader is LYING to you.",2018-12-30 15:16:21+00:00,1.08E+18,245,2068,6910
